_id,value
impact,"[0.05472671587822478,-0.027141931083733317,-0.030773845773148824,0.010233844491952186,-0.02178765169841645,-0.027721433755996283,0.04848796764070519,0.016128178067027252,-0.0285337661075656,-0.04107497205166273,-0.010294570591417453,0.0009046184762301346,-0.022540781967265038,0.011506353827224288,0.021758745369936706,0.015672581061471458,0.007517488099176772,-0.005845376382930589,-0.019560837547157713,0.011443765728935615,-0.017901641733729226,-0.004860020998474081,-0.0025758298433296305,-0.004315011818949822,-0.01480155700619541,-0.0034181568512569225,-0.003639321058800833,0.008999545662095404,-0.024770378971503623,0.03509524406595706]"
contact,"[0.016651522889477983,-0.003077188637380452,0.002309784322787331,0.004839307723031358,4.868419037169677e-06,0.02415493852082789,-0.002555103377926974,-0.006690346905810673,-0.0054481431328153255,-0.004541137738083142,0.0009427444673533493,0.013563168166345367,-0.00043655268965905793,0.0005845277417435568,-0.00294291628419244,0.010299255678889625,-0.001648121399429223,-0.002452415683328701,-0.004344036261818875,-0.0092263415165037,-0.0052470536670047585,0.0025505401432749384,0.00715244631930636,-0.010257672419414138,0.029040219083633967,-0.028028951840693844,0.005344152515962434,0.002990073827331253,0.024874374312583162,0.011468076492054103]"
similar,"[0.015384077742755038,0.003115858571357502,0.00238491774636541,0.004117899824735035,-0.010568271674516209,0.003013586305869224,-0.00329673429636514,-0.003459585997754522,-0.0010089449517891652,0.0027909866433112737,0.006208253638044952,-0.00018411561148049677,0.0028226064236946506,0.0014998155302483555,-0.003933488205340279,0.0008590667195838169,0.00450721973208661,0.0018162690653437683,0.002703242183764374,0.00205388275350121,0.0006330196055525919,-0.006005085549425568,-0.0024092069473119777,0.0017580532819920338,0.009196784999408607,0.0004786701105555578,-0.002949326440214582,-0.0001769384733423373,0.008816877208610744,-0.006939995814141015]"
excellence,"[0.018136739529941586,-0.017865932822275256,-0.018672395855479057,0.025328044839699762,0.02409609380344582,0.036631859561716405,0.005795860656568322,0.012412183581805389,0.0027031569895318744,0.02113301460176223,-0.010085120807901318,-0.003843939442407328,0.0164315549517131,-0.005055342449262283,0.018038521968597197,-0.004442081625394952,-0.022747118284844842,-0.0011202980465967512,0.00518971532373605,0.012165693340852655,0.013214307223471862,0.024885457882750404,0.007877091899976759,-0.010407061605915357,-0.010749801373035366,-0.005709451395767614,0.0032703057498440595,0.004717891194604553,0.007412300674723918,-0.01876827139229586]"
aim,"[0.05826673322638605,0.001792937879599327,-0.0029117525491911306,0.01073427476406319,0.001914027547206907,0.013671942040130714,-0.004146663861839022,0.0034629149465863467,-0.007809807627729287,-0.006098614278744738,0.011413480793856628,-0.002220493326751602,0.0004294182128290946,0.0045838785847615755,0.00010778798715036647,-0.007459402976264479,-0.003753721371282444,-0.0008466625106937388,-0.0018995742909820954,0.0022350082894224085,-0.006064852941066463,-0.0018467521080536477,-0.0021325889848078533,-0.0036784722123993953,0.003355663030527369,-0.0044703657376344375,-0.001681764486883983,0.004188661111248458,0.0019152742835052956,-0.0004025997811777787]"
plan,"[0.03653772579480301,-0.01742642472262399,-0.0046406717317709735,0.018913334698956997,0.017355712303940344,0.013758331070664553,-0.0010801614202685696,-0.006334076597497101,0.004702364014851447,-0.00020740423435082478,0.016389416814105162,-0.028236580165026087,0.004174101999244079,-0.004034117379709564,0.01240016609002938,-0.0052649699505630775,-0.023904294664175492,0.004164570775569778,-0.0022204927981753914,0.0033765872244612485,-0.010207449243056867,-0.012185178469774658,-0.020451927078368147,0.026170117127716424,0.030472781518922645,0.012356913316295449,0.009764515590477627,-0.021382237832029388,0.023182244419165235,0.014814732484211723]"
requirement,"[0.0288873792136098,-0.024867626869467536,-0.002137823671863971,-0.04547463494822024,0.01907525418884892,-0.037843702236168134,-0.01914366178170209,-0.015530567073066357,0.02193670074626888,0.01371363908299644,0.0006644700682831052,0.00816187952404058,-0.0006171251152124191,-0.011906575762615633,0.014792339660176405,0.0033499059409866413,0.005995897015400459,0.013500749748286286,-0.0289876619694745,0.022397867882891147,-0.022510958503407372,-0.018883305914000316,0.024211618108936087,0.01723138349395463,0.0037131007665379065,-0.019416463038191653,0.01003698204032014,0.008776160809090869,-0.010428731316025536,-0.0199632179293384]"
involve,"[0.04735201142923836,0.020214044227201883,-0.01728786163071936,0.018327921770972255,-0.0022337234050262356,0.01909264925897458,0.006299615195109664,0.0021116732741423977,0.0245627515978491,-0.0007352954040896835,0.016061899802220198,-0.006114571418621454,0.001953571180275876,0.004454562388259378,-0.0011387783093448067,-0.0030821790333493693,-0.008858325771786149,-0.008983085497242008,0.0014334761168682784,-0.0013160976006658187,-0.016982621660669252,-0.016270141695601273,-0.01307107935964225,0.017467885128647824,0.009803216359992999,0.0027641033582730887,-0.0006422194981496442,0.004279032325524235,-0.005438651801939019,0.010788133032357601]"
professional,"[0.01667037070498852,-0.016751417296952408,-0.016535786270926937,0.022360277238496283,0.014612315660911193,0.012763915571948952,-0.014138647431782652,0.009772080170649993,0.00033257741119837453,0.007030418779127306,-0.0018747113196642615,0.009527289706078731,0.008966976262119064,0.006301959766120193,-0.008397430899607372,0.0006851359573326922,0.026055812563230654,-0.001906156754300243,-0.015322006327215228,0.0016957787207764739,0.01156299511915512,0.02519613462388485,-0.0023852949616481826,-0.0204359622495682,-0.009106218978550233,-0.00042296492742309975,0.002189088547322287,0.031712501196928485,-0.02502013085951152,0.001530150255516614]"
monitoring,"[0.02758512432626731,-0.020874253636205126,-0.009264965914795774,-0.032121203817270315,0.006741091378231015,-0.049066724088141826,-0.0062438230875182694,0.012179648123491073,0.008387826300894664,-0.007459850815731379,-0.03342866637111487,-0.0014255896853291941,0.039091591839274215,0.00172768354312405,-0.012050177740532133,0.014560877663587974,-0.016557901252669368,0.03356930960462276,-0.00708345225742105,-0.011479539893685414,-0.021052313340080023,0.03999194328583354,-0.01957173172715379,0.0049492277896702325,-0.006736936571814801,-0.0096319937517284,-0.01760951985995087,-0.014396456272358357,0.01672711864977453,0.006921471426764629]"
competitiveness,"[0.017497004227869747,-0.019436768429149726,-0.012791623420644263,-0.008734931038559358,0.01909788190400697,-0.0002106349662822117,0.01551448012453053,0.009725033753301145,0.005690509834223858,-0.0009123653030482419,0.018980336103011274,0.01184358418903958,-0.0034309467713018686,-0.01042378417167251,0.015850685869465937,0.0014035927142768915,-0.010564512802417516,0.00437180490852106,-0.0009542953107088883,0.01850556358685908,0.010437890633598108,-0.021108156750285823,0.008116955829573294,-0.0014835805709475895,0.0009502364532516551,0.012589742548849137,0.00917440483988707,0.014619327128668768,0.000304222769556145,-0.015335478568405208]"
collaboration,"[0.036360703502201414,-0.03032925954153263,-0.022347674315123987,0.032173967890556175,0.03194366741049578,0.04475686559960335,-0.0009227936628765157,0.015083785357632338,0.009404070720911241,0.020682492244201118,-0.014557946833475485,-0.0084153380156716,0.0243009567265508,-0.024517722019400532,0.03538290222602672,-0.01629096143190574,-0.04332791206046829,-0.015095530599804874,0.010003563768460018,0.01622985710128149,0.033673582072705224,0.023586561866021476,0.0054119150472258445,-0.005614344770785637,0.0020447804966780975,0.015883673067857502,-0.00236646008822028,0.005797387550378643,0.014884239866799601,-0.011077253411601663]"
molecular,"[0.05958767263980323,0.11315008106961458,0.015431283943681188,-0.000782732086380522,-0.024730466154444807,0.06471062225620333,0.008379627886144908,0.024154766371103108,0.09440529035140521,-0.0067380057169829435,-0.03087328493106109,-7.60601227973931e-05,-0.023565174376328595,0.019011406617684988,0.008092044023732953,-0.04000502988048037,-0.04451869147452471,-0.04539895841771669,0.015579091489746457,-0.05719563480365711,0.008209883346319998,0.040170560251676875,-0.014098644687870025,0.029666109569964058,-0.03582224717918005,-0.0024251940315887753,0.007333404757049508,-0.023227942058425644,0.008993072825981031,0.03165973231705438]"
laser,"[0.030573054360120533,-0.012553033360112995,0.06575255016673189,-0.058880316146893874,0.035449980958679864,0.07046783601581802,-0.04848057544563237,0.03344977036056269,-0.010424165501610674,0.047595908352808386,-0.1151446466494591,0.05223458398974524,-0.10548675880195857,0.051054017051756766,0.024049150075102808,0.10395464557818394,-0.07940563202781026,0.4752847250151257,0.21588155576436796,-0.053665161562226366,0.378929597470927,-0.24866372827245692,-0.1419759165676695,0.12213274382673965,-0.12668135665106106,-0.03878010238365075,0.17593297595426038,0.060380516810894395,-0.2432369134955632,0.22274419084583497]"
electronic,"[0.024562075289305367,-0.007378620035491237,0.057936761767533096,-0.03521590882726977,0.004678022877452502,0.04659823701371341,-0.0199637004676542,0.0066398224226580805,-2.380633060999676e-05,-0.009840912403940874,-0.03946934247880966,0.011702874563953455,-0.06299956356991715,0.015253463893493018,-0.006704834624090113,-0.01892765668047003,-0.01612769209932835,-0.005227090136064282,0.004402113772696503,-0.04895077257446273,-0.015370588377077485,0.02376508255186798,0.007754903948963238,-0.04298083963626715,0.03343487053392617,-0.05215953358669719,-0.02078483981437037,0.0015587107606641597,0.01951147091289843,0.01734584237767469]"
real,"[0.02425841757806705,-0.013923216961082337,0.004138033663703359,-0.016141728575990846,-0.006098654435423101,-0.01599575262926306,-0.02302420519911482,-0.016965551801651706,-0.000960007412563843,0.0027738534611827063,0.00039468879825271114,0.0028290385908831036,0.013392944700513531,-0.004848700818278325,-0.004189108065015126,0.015558766658724313,0.01588131487319128,0.013508892354818385,-0.0060941550429303975,-0.006021605531218532,-0.020785447788822957,0.004117656321346413,-0.0002499652556347716,0.014346638379575434,-0.005006055123877364,0.015415051146601058,-0.0022605507134831754,-0.010499917337171896,0.0016492522517761628,0.004425716231200517]"
sample,"[0.021935941255243334,0.015655828583329156,0.004595157427689959,-0.0024148819640758814,-0.01633306764483852,-0.0067720730734691145,-0.019687270219913712,0.03754084825367153,-0.010630702490550772,0.0005325318500868682,-0.022437789807532825,-0.006278473345216883,-0.013656422468395853,-0.011751329176700142,-0.00894076614417806,0.01956159489587164,0.0006008372991589926,0.02868616099003633,-0.010038982628775343,0.0013368238885495944,0.018755408479478514,0.03960533273454142,-0.005367686890940485,0.0209457053605122,0.027786173998248544,0.009961874841644212,-0.007714721943934733,-0.01546794221602156,0.021469811905891083,-0.025586018882112857]"
equipment,"[0.017611910426741872,-0.018777031937574233,-0.0016063867290234055,-0.0323284191057896,0.017964275843555866,-0.0021165752535692584,0.0020884052660331727,0.008775974253252628,0.006895609025530829,0.019054827078064312,0.006493615793318565,0.00887101759712028,0.011517630174867507,-0.0009394911523582586,0.009417697156970372,0.013498401933240652,-0.005865388475361296,0.019013219424707566,-0.0010898807617394507,0.021369837772756743,-0.0042398601816858545,-0.01971259395506233,0.005390049690237693,0.00044041928908956744,-0.003085237337216379,0.0057070987619287795,0.0069268830560744645,0.005244438091266613,0.007992855426714143,-0.015652934590849866]"
regional,"[0.02786379441361729,-0.044462881403692825,-0.045549884384518936,0.042983158337944805,0.015234258019783592,0.005532953532569343,0.06693513436761034,-0.009213114944630604,-0.006333386834134105,-0.0421096645394258,-0.01903166328471215,-0.026871514858581528,-0.03533126481220284,-0.0015878751804371607,0.036154176413352855,-0.017537779893895808,-0.06919346034213428,0.012184780522184913,0.026178688851414125,0.03627913755262483,-0.010224328121366921,-0.022659779423264935,-0.010977890224579076,0.003254658246853573,0.030627217291474704,0.008079373012152766,-0.02168815537527547,-0.03487774039268169,0.04484956318981058,0.013830469308319444]"
arise,"[0.014756818517654056,0.006137211606842512,0.010367151815807978,0.0070980603722153555,-0.015150559213722032,-0.000761989721070673,-0.012984567615579572,-0.010740856097163149,-0.014459765660505821,-0.001878137077973482,0.014404201573107171,-0.00373585127515916,0.002749597236138612,-0.014859078772385879,0.003672982585424309,-0.001365219621425974,-0.006921685455064082,0.0031810915696552635,-0.0016186011013746508,-0.005896547046580528,-0.005628155008747835,-0.004905748565391848,0.0018160436700571424,-0.006047208645801648,0.0033173392972029106,-0.00583885916782237,-0.000909346196641713,-0.006833690068107749,-0.0075059504898374475,-0.0010901065497432253]"
achieve,"[0.044880886348241625,-0.01803073031289911,0.011445209562920299,-0.02699551121257862,0.01877882026122813,0.0017001035290094921,0.0037353285085501217,0.0016821136054268257,0.0015125197175530685,0.0035410338007457395,0.002761782746447979,-0.005821717580513229,-0.005943759628223275,0.008454829631551194,0.008187555393993119,-0.0022954358994658926,-0.01059058684154546,0.004778110086074521,-0.004590692693518441,0.016434324023773643,-0.0055896314864001245,-0.0008274439955040175,0.003951287912810117,0.0007657250701107211,-0.0022431779706531116,0.0004660263641947972,0.0028524757644737405,-0.00485033252531112,0.007710573631308105,0.012454571774900825]"
set,"[0.039846582749677464,-0.02080713906288916,-0.008641833280315,0.012562876227653657,-0.009743233397262865,-0.013529335291095953,-0.014231341652730971,-0.02150692178743124,0.0012581625538330768,-0.0026310962463766824,0.005509896643091681,-0.012412056737548662,0.003529537517922926,-0.016172777186606382,0.01239207648499671,-0.005216655172101698,-0.008415596630387438,0.00067089618837754,-0.004984879143929791,0.0048122299599445235,-0.0010345452815662102,0.003480594218112327,-0.007587878579178519,0.02062331274336372,0.015725147841911,0.010991234024085438,-0.022782839349058396,-0.014411209792625026,-0.002540731407584773,0.0036662251864728324]"
extensive,"[0.01627286185340427,-0.0013358337178037871,-0.004094321069666562,0.0030771386141064646,-0.0021844806607786756,0.003333795088553298,-0.0031725207614357043,0.007715603524631081,-0.0008612566388612637,0.009927724421151692,-0.0026230590341720077,-0.0008115309706664062,0.001960045450989358,-0.002000215167090834,0.004862435240987059,-0.004775218730832101,0.0014641163742046706,-0.0020152476911078944,-0.00467334466157132,0.00413514193681946,0.002293546234710212,0.009769103522164067,0.005118191246021746,0.004257918525293733,-0.0032045908866929563,0.005777838955562682,-0.005725726843116187,0.005982363339699492,-0.0027601581731264164,-0.0051379622732693414]"
